	id_c	id	compartment	name	metacyc_id	kegg_id	seed_id	metanetx_id	metacyc_from_bigg	iML1515	iYO844	iAF692	metacyc_id_iML1515	kegg_id_iML1515	seed_id_iML1515	metanetx_id_iML1515	metacyc_id_iYO844	kegg_id_iYO844	seed_id_iYO844	metanetx_id_iYO844	metacyc_id_iAF692	kegg_id_iAF692	seed_id_iAF692	metanetx_id_iAF692
437	Lglyald_c	Lglyald			L-GLYCERALDEHYDE	C02426	cpd01605	MNXM7478	L-GLYCERALDEHYDE		iYO844						['META:L-GLYCERALDEHYDE']	['C02426']	['cpd01605']	['MNXM7478']				
438	N1aspmd_c	N1aspmd	c	N1-Acetylspermidine	CPD-568	C00612	cpd00470	MNXM501	CPD-568	iML1515	iYO844		['META:CPD-568']	['C00612']	['cpd00470']	['MNXM501']	['META:CPD-568']	['C00612']	['cpd00470']	['MNXM501']				
439	Nmtrp_c	Nmtrp	c	N-Methyltryptophan	N-METHYLTRYPTOPHAN; CPD-392	C02983; C16831	cpd01911; cpd19198; cpd15389	MNXM3055		iML1515			['META:CPD-392', 'META:N-METHYLTRYPTOPHAN']	['C16831', 'C02983']	['cpd01911', 'cpd19198', 'cpd15389']	['MNXM3055']								
440	Rh2cit_c	Rh2cit			CPD-152	C16583	cpd15831	MNXM4571	CPD-152			iAF692									['META:CPD-152']	['C16583']	['cpd15831']	['MNXM4571']
441	Rh3cit_c	Rh3cit			CPD-301	C16598	cpd15832	MNXM4856	CPD-301			iAF692									['META:CPD-301']	['C16598']	['cpd15832']	['MNXM4856']
442	S2hglut_c	S2hglut	c	(S)-2-Hydroxyglutarate	CPD-381	C03196	cpd02041	MNXM90068		iML1515		iAF692	['META:CPD-381']	['C03196']	['cpd02041']	['MNXM90068']					['META:CPD-381']	['C03196']	['cpd02041']	['MNXM90068']
443	Sfglutth_c	Sfglutth	c	S-Formylglutathione	CPD-548	C01031	cpd00759	MNXM952	CPD-548	iML1515			['META:CPD-548']	['C01031']	['cpd00759']	['MNXM952']								
444	Shcit_c	Shcit			CPD-150		cpd15833	MNXM147632	CPD-150			iAF692									['META:CPD-150']		['cpd15833']	['MNXM147632']
445	aacald_c	aacald	c	Aminoacetaldehyde	CPD-1772	C06735	cpd04122	MNXM2212	CPD-1772	iML1515			['META:CPD-1772']	['C06735']	['cpd04122']	['MNXM2212']								
446	aacoa_c	aacoa	c	Acetoacetyl-CoA	ACETOACETYL-COA	C00332	cpd00279	MNXM133	ACETOACETYL-COA	iML1515	iYO844	iAF692	['META:ACETOACETYL-COA']	['C00332']	['cpd00279']	['MNXM133']	['META:ACETOACETYL-COA']	['C00332']	['cpd00279']	['MNXM133']	['META:ACETOACETYL-COA']	['C00332']	['cpd00279']	['MNXM133']
447	aact_c	aact	c	Aminoacetone	AMINO-ACETONE	C01888	cpd01298	MNXM1106	AMINO-ACETONE	iML1515			['META:AMINO-ACETONE']	['C01888']	['cpd01298']	['MNXM1106']								
448	abt__L_c	abt__L			L-ARABITOL	C00532	cpd00417	MNXM801			iYO844						['META:L-ARABITOL']	['C00532']	['cpd00417']	['MNXM801']				
449	abt__L_e	abt__L			L-ARABITOL	C00532	cpd00417	MNXM801			iYO844						['META:L-ARABITOL']	['C00532']	['cpd00417']	['MNXM801']				
450	acACP_c	acACP	c	Acetyl-ACP	ACETYL-ACP	C03939	cpd11494	MNXM1269		iML1515			['META:ACETYL-ACP']	['C03939']	['cpd11494']	['MNXM1269']								
451	ac_c	ac	c	Acetate	ACET	C00033	cpd00029	MNXM26	ACET	iML1515	iYO844	iAF692	['META:ACET']	['C00033']	['cpd00029']	['MNXM26']	['META:ACET']	['C00033']	['cpd00029']	['MNXM26']	['META:ACET']	['C00033']	['cpd00029']	['MNXM26']
452	ac_e	ac	e	Acetate	ACET	C00033	cpd00029	MNXM26	ACET	iML1515	iYO844	iAF692	['META:ACET']	['C00033']	['cpd00029']	['MNXM26']	['META:ACET']	['C00033']	['cpd00029']	['MNXM26']	['META:ACET']	['C00033']	['cpd00029']	['MNXM26']
453	ac_p	ac	p	Acetate	ACET	C00033	cpd00029	MNXM26	ACET	iML1515			['META:ACET']	['C00033']	['cpd00029']	['MNXM26']								
454	acac_c	acac	c	Acetoacetate	3-KETOBUTYRATE	C00164	cpd00142	MNXM154	3-KETOBUTYRATE	iML1515	iYO844		['META:3-KETOBUTYRATE']	['C00164']	['cpd00142']	['MNXM154']	['META:3-KETOBUTYRATE']	['C00164']	['cpd00142']	['MNXM154']				
455	acac_e	acac	e	Acetoacetate	3-KETOBUTYRATE	C00164	cpd00142	MNXM154	3-KETOBUTYRATE	iML1515	iYO844		['META:3-KETOBUTYRATE']	['C00164']	['cpd00142']	['MNXM154']	['META:3-KETOBUTYRATE']	['C00164']	['cpd00142']	['MNXM154']				
456	acac_p	acac	p	Acetoacetate	3-KETOBUTYRATE	C00164	cpd00142	MNXM154	3-KETOBUTYRATE	iML1515			['META:3-KETOBUTYRATE']	['C00164']	['cpd00142']	['MNXM154']								
457	acald_c	acald	c	Acetaldehyde	ACETALD	C00084	cpd00071	MNXM75	ACETALD	iML1515	iYO844	iAF692	['META:ACETALD']	['C00084']	['cpd00071']	['MNXM75']	['META:ACETALD']	['C00084']	['cpd00071']	['MNXM75']	['META:ACETALD']	['C00084']	['cpd00071']	['MNXM75']
458	acald_e	acald	e	Acetaldehyde	ACETALD	C00084	cpd00071	MNXM75	ACETALD	iML1515			['META:ACETALD']	['C00084']	['cpd00071']	['MNXM75']								
459	acald_p	acald	p	Acetaldehyde	ACETALD	C00084	cpd00071	MNXM75	ACETALD	iML1515			['META:ACETALD']	['C00084']	['cpd00071']	['MNXM75']								
460	acamoxm_c	acamoxm			N-ACETYL-L-2-AMINO-6-OXO-PIMELATE	C05539	cpd03289	MNXM1872	N-ACETYL-L-2-AMINO-6-OXO-PIMELATE		iYO844						['META:N-ACETYL-L-2-AMINO-6-OXO-PIMELATE']	['C05539']	['cpd03289']	['MNXM1872']				
461	acampnt_c	acampnt	c	2-N-acetamidomethylphosphonate						iML1515														
462	acanth_c	acanth	c	N-Acetylanthranilate	N-ACETYLANTHRANILATE	C06332	cpd03773	MNXM1939	N-ACETYLANTHRANILATE	iML1515			['META:N-ACETYLANTHRANILATE']	['C06332']	['cpd03773']	['MNXM1939']								
463	accoa_c	accoa	c	Acetyl-CoA	ACETYL-COA	C00024	cpd00022	MNXM21	ACETYL-COA	iML1515	iYO844	iAF692	['META:ACETYL-COA']	['C00024']	['cpd00022']	['MNXM21']	['META:ACETYL-COA']	['C00024']	['cpd00022']	['MNXM21']	['META:ACETYL-COA']	['C00024']	['cpd00022']	['MNXM21']
464	acetol_c	acetol	c	Acetol cytosol	ACETOL	C05235	cpd03105	MNXM1744	ACETOL	iML1515			['META:ACETOL']	['C05235']	['cpd03105']	['MNXM1744']								
465	acetone_c	acetone			ACETONE	C00207	cpd00178	MNXM398	ACETONE			iAF692									['META:ACETONE']	['C00207']	['cpd00178']	['MNXM398']
466	acg5p_c	acg5p	c	N-Acetyl-L-glutamyl 5-phosphate	N-ACETYL-GLUTAMYL-P	C04133	cpd02552	MNXM1384	N-ACETYL-GLUTAMYL-P	iML1515	iYO844	iAF692	['META:N-ACETYL-GLUTAMYL-P']	['C04133']	['cpd02552']	['MNXM1384']	['META:N-ACETYL-GLUTAMYL-P']	['C04133']	['cpd02552']	['MNXM1384']	['META:N-ACETYL-GLUTAMYL-P']	['C04133']	['cpd02552']	['MNXM1384']
467	acg5sa_c	acg5sa	c	N-Acetyl-L-glutamate 5-semialdehyde	CPD-469	C01250	cpd00918	MNXM1062	CPD-469	iML1515	iYO844	iAF692	['META:CPD-469']	['C01250']	['cpd00918']	['MNXM1062']	['META:CPD-469']	['C01250']	['cpd00918']	['MNXM1062']	['META:CPD-469']	['C01250']	['cpd00918']	['MNXM1062']
468	acgal1p_e	acgal1p	e	N-Acetyl-D-galactosamine 1-phosphate	CPD-7246	C18060	cpd18043; cpd15390	MNXM2401	CPD-7246	iML1515			['META:CPD-7246']	['C18060']	['cpd15390', 'cpd18043']	['MNXM2401']								
469	acgal1p_p	acgal1p	p	N-Acetyl-D-galactosamine 1-phosphate	CPD-7246	C18060	cpd18043; cpd15390	MNXM2401	CPD-7246	iML1515			['META:CPD-7246']	['C18060']	['cpd15390', 'cpd18043']	['MNXM2401']								
470	acgal_e	acgal	e	N-Acetyl-D-galactosamine	N-acetyl-D-galactosamine	C01132	cpd00832; cpd27607	MNXM395	N-acetyl-D-galactosamine	iML1515			['META:N-acetyl-D-galactosamine']	['C01132']	['cpd27607', 'cpd00832']	['MNXM395']								
471	acgal_p	acgal	p	N-Acetyl-D-galactosamine	N-acetyl-D-galactosamine	C01132	cpd00832; cpd27607	MNXM395	N-acetyl-D-galactosamine	iML1515			['META:N-acetyl-D-galactosamine']	['C01132']	['cpd27607', 'cpd00832']	['MNXM395']								
472	acgam1p_c	acgam1p	c	N-Acetyl-D-glucosamine 1-phosphate	N-acetyl-a-D-hexosamine-1-phosphates; N-ACETYL-D-GLUCOSAMINE-1-P	C04256	cpd02611	MNXM91871	N-acetyl-a-D-hexosamine-1-phosphates; N-ACETYL-D-GLUCOSAMINE-1-P	iML1515	iYO844	iAF692		['C04256']	['cpd02611']	['MNXM91871']		['C04256']	['cpd02611']	['MNXM91871']		['C04256']	['cpd02611']	['MNXM91871']
473	acgam1p_e	acgam1p	e	N-Acetyl-D-glucosamine 1-phosphate	N-acetyl-a-D-hexosamine-1-phosphates; N-ACETYL-D-GLUCOSAMINE-1-P	C04256	cpd02611	MNXM91871	N-acetyl-a-D-hexosamine-1-phosphates; N-ACETYL-D-GLUCOSAMINE-1-P	iML1515				['C04256']	['cpd02611']	['MNXM91871']								
474	acgam1p_p	acgam1p	p	N-Acetyl-D-glucosamine 1-phosphate	N-acetyl-a-D-hexosamine-1-phosphates; N-ACETYL-D-GLUCOSAMINE-1-P	C04256	cpd02611	MNXM91871	N-acetyl-a-D-hexosamine-1-phosphates; N-ACETYL-D-GLUCOSAMINE-1-P	iML1515				['C04256']	['cpd02611']	['MNXM91871']								
475	acgam6p_c	acgam6p	c	N-Acetyl-D-glucosamine 6-phosphate	N-ACETYL-D-GLUCOSAMINE-6-P; CPD-16168	C00357	cpd00293	MNXM63556	N-ACETYL-D-GLUCOSAMINE-6-P; CPD-16168	iML1515	iYO844		['META:CPD-16168', 'META:N-ACETYL-D-GLUCOSAMINE-6-P']	['C00357']	['cpd00293']	['MNXM63556']	['META:CPD-16168', 'META:N-ACETYL-D-GLUCOSAMINE-6-P']	['C00357']	['cpd00293']	['MNXM63556']				
476	acgam_c	acgam	c	N-Acetyl-D-glucosamine	N-acetyl-D-glucosamine	C00140	cpd27608; cpd00122	MNXM143	N-acetyl-D-glucosamine; N-acetyl-D-hexosamines	iML1515	iYO844		['META:N-acetyl-D-glucosamine']	['C00140']	['cpd27608', 'cpd00122']	['MNXM143']	['META:N-acetyl-D-glucosamine']	['C00140']	['cpd27608', 'cpd00122']	['MNXM143']				
477	acgam_e	acgam	e	N-Acetyl-D-glucosamine	N-acetyl-D-glucosamine	C00140	cpd27608; cpd00122	MNXM143	N-acetyl-D-glucosamine; N-acetyl-D-hexosamines	iML1515	iYO844		['META:N-acetyl-D-glucosamine']	['C00140']	['cpd27608', 'cpd00122']	['MNXM143']	['META:N-acetyl-D-glucosamine']	['C00140']	['cpd27608', 'cpd00122']	['MNXM143']				
478	acgam_p	acgam	p	N-Acetyl-D-glucosamine	N-acetyl-D-glucosamine	C00140	cpd27608; cpd00122	MNXM143	N-acetyl-D-glucosamine; N-acetyl-D-hexosamines	iML1515			['META:N-acetyl-D-glucosamine']	['C00140']	['cpd27608', 'cpd00122']	['MNXM143']								
479	acglc__D_c	acglc__D	c	6-Acetyl-D-glucose	CPD-522	C02655	cpd01726	MNXM722855	CPD-522	iML1515			['META:CPD-522']	['C02655']	['cpd01726']	['MNXM722855']								
480	acglu_c	acglu	c	N-Acetyl-L-glutamate	ACETYL-GLU	C00624	cpd00477	MNXM730	ACETYL-GLU	iML1515	iYO844	iAF692	['META:ACETYL-GLU']	['C00624']	['cpd00477']	['MNXM730']	['META:ACETYL-GLU']	['C00624']	['cpd00477']	['MNXM730']	['META:ACETYL-GLU']	['C00624']	['cpd00477']	['MNXM730']
481	achms_c	achms			CPD-667	C01077	cpd00790	MNXM699				iAF692									['META:CPD-667']	['C01077']	['cpd00790']	['MNXM699']
482	acmalt_c	acmalt	c	Acetyl-maltose	CPD-18529	C02130	cpd01441	MNXM3135		iML1515	iYO844		['META:CPD-18529']	['C02130']	['cpd01441']	['MNXM3135']	['META:CPD-18529']	['C02130']	['cpd01441']	['MNXM3135']				
483	acmam_c	acmam					cpd03485	MNXM12354			iYO844								['cpd03485']	['MNXM12354']				
484	acmama_c	acmama						MNXM4053			iYO844									['MNXM4053']				
485	acmana_c	acmana	c	N-Acetyl-D-mannosamine	N-acetyl-D-mannosamine	C00645	cpd00492	MNXM2403	N-acetyl-D-mannosamine	iML1515	iYO844	iAF692	['META:N-acetyl-D-mannosamine']	['C00645']	['cpd00492']	['MNXM2403']	['META:N-acetyl-D-mannosamine']	['C00645']	['cpd00492']	['MNXM2403']	['META:N-acetyl-D-mannosamine']	['C00645']	['cpd00492']	['MNXM2403']
486	acmana_e	acmana	e	N-Acetyl-D-mannosamine	N-acetyl-D-mannosamine	C00645	cpd00492	MNXM2403	N-acetyl-D-mannosamine	iML1515	iYO844		['META:N-acetyl-D-mannosamine']	['C00645']	['cpd00492']	['MNXM2403']	['META:N-acetyl-D-mannosamine']	['C00645']	['cpd00492']	['MNXM2403']				
487	acmana_p	acmana	p	N-Acetyl-D-mannosamine	N-acetyl-D-mannosamine	C00645	cpd00492	MNXM2403	N-acetyl-D-mannosamine	iML1515			['META:N-acetyl-D-mannosamine']	['C00645']	['cpd00492']	['MNXM2403']								
488	acmanap_c	acmanap	c	N-Acetyl-D-mannosamine 6-phosphate	N-ACETYL-D-MANNOSAMINE-6P	C04257	cpd02612	MNXM4708	N-ACETYL-D-MANNOSAMINE-6P	iML1515			['META:N-ACETYL-D-MANNOSAMINE-6P']	['C04257']	['cpd02612']	['MNXM4708']								
489	acmet_c	acmet	c	N-Acetylmethionine						iML1515														
490	acmum6p_c	acmum6p	c	N-acetylmuramate 6-phosphate		C16698	cpd15391	MNXM90332		iML1515				['C16698']	['cpd15391']	['MNXM90332']								
491	acmum_e	acmum	e	N-Acetylmuramate	NACMUR	C02713	cpd01757	MNXM2263		iML1515			['META:NACMUR']	['C02713']	['cpd01757']	['MNXM2263']								
492	acmum_p	acmum	p	N-Acetylmuramate	NACMUR	C02713	cpd01757	MNXM2263		iML1515			['META:NACMUR']	['C02713']	['cpd01757']	['MNXM2263']								
493	acnam_c	acnam	c	N-Acetylneuraminate	CPD0-1123; N-ACETYLNEURAMINATE	C19910; C00270	cpd27569; cpd00232; cpd21149	MNXM227	CPD0-1123	iML1515	iYO844		['META:N-ACETYLNEURAMINATE', 'META:CPD0-1123']	['C00270', 'C19910']	['cpd27569', 'cpd21149', 'cpd00232']	['MNXM227']	['META:N-ACETYLNEURAMINATE', 'META:CPD0-1123']	['C00270', 'C19910']	['cpd27569', 'cpd21149', 'cpd00232']	['MNXM227']				
494	acnam_e	acnam	e	N-Acetylneuraminate	CPD0-1123; N-ACETYLNEURAMINATE	C19910; C00270	cpd27569; cpd00232; cpd21149	MNXM227	CPD0-1123	iML1515	iYO844		['META:N-ACETYLNEURAMINATE', 'META:CPD0-1123']	['C00270', 'C19910']	['cpd27569', 'cpd21149', 'cpd00232']	['MNXM227']	['META:N-ACETYLNEURAMINATE', 'META:CPD0-1123']	['C00270', 'C19910']	['cpd27569', 'cpd21149', 'cpd00232']	['MNXM227']				
495	acnam_p	acnam	p	N-Acetylneuraminate	CPD0-1123; N-ACETYLNEURAMINATE	C19910; C00270	cpd27569; cpd00232; cpd21149	MNXM227	CPD0-1123	iML1515			['META:N-ACETYLNEURAMINATE', 'META:CPD0-1123']	['C00270', 'C19910']	['cpd27569', 'cpd21149', 'cpd00232']	['MNXM227']								
496	acolipa_e	acolipa	e	4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A	CPD0-2293		cpd15392	MNXM37330		iML1515			['META:CPD0-2293']		['cpd15392']	['MNXM37330']								
497	acolipa_p	acolipa	p	4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A	CPD0-2293		cpd15392	MNXM37330		iML1515			['META:CPD0-2293']		['cpd15392']	['MNXM37330']								
498	acon_C_c	acon_C	c	Cis-Aconitate	CIS-ACONITATE	C00417	cpd00331	MNXM813		iML1515			['META:CIS-ACONITATE']	['C00417']	['cpd00331']	['MNXM813']								
499	acon_T_c	acon_T	c	Trans-Aconitate	CPD-225	C02341	cpd01563	MNXM1388	CPD-225	iML1515		iAF692	['META:CPD-225']	['C02341']	['cpd01563']	['MNXM1388']					['META:CPD-225']	['C02341']	['cpd01563']	['MNXM1388']
500	aconm_c	aconm	c	E-3-carboxy-2-pentenedioate 6-methyl ester	MONOMETHYL-ESTER-OF-TRANS-ACONITATE	C11514	cpd08353	MNXM3742		iML1515		iAF692	['META:MONOMETHYL-ESTER-OF-TRANS-ACONITATE']	['C11514']	['cpd08353']	['MNXM3742']					['META:MONOMETHYL-ESTER-OF-TRANS-ACONITATE']	['C11514']	['cpd08353']	['MNXM3742']
501	acorn_c	acorn	c	N2-Acetyl-L-ornithine	N-ALPHA-ACETYLORNITHINE	C00437	cpd00342	MNXM817	N-ALPHA-ACETYLORNITHINE	iML1515	iYO844	iAF692	['META:N-ALPHA-ACETYLORNITHINE']	['C00437']	['cpd00342']	['MNXM817']	['META:N-ALPHA-ACETYLORNITHINE']	['C00437']	['cpd00342']	['MNXM817']	['META:N-ALPHA-ACETYLORNITHINE']	['C00437']	['cpd00342']	['MNXM817']
502	acser_c	acser	c	O-Acetyl-L-serine	ACETYLSERINE	C00979	cpd00722	MNXM418	ACETYLSERINE	iML1515	iYO844	iAF692	['META:ACETYLSERINE']	['C00979']	['cpd00722']	['MNXM418']	['META:ACETYLSERINE']	['C00979']	['cpd00722']	['MNXM418']	['META:ACETYLSERINE']	['C00979']	['cpd00722']	['MNXM418']
503	acser_e	acser	e	O-Acetyl-L-serine	ACETYLSERINE	C00979	cpd00722	MNXM418	ACETYLSERINE	iML1515			['META:ACETYLSERINE']	['C00979']	['cpd00722']	['MNXM418']								
504	acser_p	acser	p	O-Acetyl-L-serine	ACETYLSERINE	C00979	cpd00722	MNXM418	ACETYLSERINE	iML1515			['META:ACETYLSERINE']	['C00979']	['cpd00722']	['MNXM418']								
505	actACP_c	actACP	c	Acetoacetyl-ACP	Acetoacetyl-ACPs; Acetoacetyl-ACP	C05744	cpd11488	MNXM1223		iML1515			['META:Acetoacetyl-ACPs', 'META:Acetoacetyl-ACP']	['C05744']	['cpd11488']	['MNXM1223']								
506	actn__R_c	actn__R			CPD-10353	C00810	cpd19008	MNXM664	CPD-10353		iYO844	iAF692					['META:CPD-10353']	['C00810']	['cpd19008']	['MNXM664']	['META:CPD-10353']	['C00810']	['cpd19008']	['MNXM664']
507	actn__R_e	actn__R			CPD-10353	C00810	cpd19008	MNXM664	CPD-10353		iYO844	iAF692					['META:CPD-10353']	['C00810']	['cpd19008']	['MNXM664']	['META:CPD-10353']	['C00810']	['cpd19008']	['MNXM664']
508	actp_c	actp	c	Acetyl phosphate	ACETYL-P	C00227	cpd00196	MNXM280	ACETYL-P	iML1515	iYO844	iAF692	['META:ACETYL-P']	['C00227']	['cpd00196']	['MNXM280']	['META:ACETYL-P']	['C00227']	['cpd00196']	['MNXM280']	['META:ACETYL-P']	['C00227']	['cpd00196']	['MNXM280']
509	adcobdam_c	adcobdam					cpd03916	MNXM92085				iAF692											['cpd03916']	['MNXM92085']
510	adcobhex_c	adcobhex			CPD-691	C06507	cpd03917	MNXM877	CPD-691			iAF692									['META:CPD-691']	['C06507']	['cpd03917']	['MNXM877']
511	ade_c	ade	c	Adenine	ADENINE; ADENINE-RING	C00147	cpd00128; cpd22238	MNXM168	ADENINE; ADENINE-RING	iML1515	iYO844	iAF692	['META:ADENINE', 'META:ADENINE-RING']	['C00147']	['cpd00128', 'cpd22238']	['MNXM168']	['META:ADENINE', 'META:ADENINE-RING']	['C00147']	['cpd00128', 'cpd22238']	['MNXM168']	['META:ADENINE', 'META:ADENINE-RING']	['C00147']	['cpd00128', 'cpd22238']	['MNXM168']
512	ade_e	ade	e	Adenine	ADENINE; ADENINE-RING	C00147	cpd00128; cpd22238	MNXM168	ADENINE; ADENINE-RING	iML1515	iYO844		['META:ADENINE', 'META:ADENINE-RING']	['C00147']	['cpd00128', 'cpd22238']	['MNXM168']	['META:ADENINE', 'META:ADENINE-RING']	['C00147']	['cpd00128', 'cpd22238']	['MNXM168']				
513	ade_p	ade	p	Adenine	ADENINE; ADENINE-RING	C00147	cpd00128; cpd22238	MNXM168	ADENINE; ADENINE-RING	iML1515			['META:ADENINE', 'META:ADENINE-RING']	['C00147']	['cpd00128', 'cpd22238']	['MNXM168']								
514	adn_c	adn	c	Adenosine	ADENOSINE	C00212	cpd00182	MNXM212	ADENOSINE	iML1515	iYO844	iAF692	['META:ADENOSINE']	['C00212']	['cpd00182']	['MNXM212']	['META:ADENOSINE']	['C00212']	['cpd00182']	['MNXM212']	['META:ADENOSINE']	['C00212']	['cpd00182']	['MNXM212']
515	adn_e	adn	e	Adenosine	ADENOSINE	C00212	cpd00182	MNXM212	ADENOSINE	iML1515	iYO844		['META:ADENOSINE']	['C00212']	['cpd00182']	['MNXM212']	['META:ADENOSINE']	['C00212']	['cpd00182']	['MNXM212']				
516	adn_p	adn	p	Adenosine	ADENOSINE	C00212	cpd00182	MNXM212	ADENOSINE	iML1515			['META:ADENOSINE']	['C00212']	['cpd00182']	['MNXM212']								
517	adocbi_c	adocbi	c	Adenosyl cobinamide	ADENOSYLCOBINAMIDE	C06508	cpd03918	MNXM90790	ADENOSYLCOBINAMIDE	iML1515		iAF692	['META:ADENOSYLCOBINAMIDE']	['C06508']	['cpd03918']	['MNXM90790']					['META:ADENOSYLCOBINAMIDE']	['C06508']	['cpd03918']	['MNXM90790']
518	adocbip_c	adocbip	c	Adenosyl cobinamide phosphate	ADENOSYLCOBINAMIDE-P	C06509	cpd03919	MNXM856	ADENOSYLCOBINAMIDE-P	iML1515		iAF692	['META:ADENOSYLCOBINAMIDE-P']	['C06509']	['cpd03919']	['MNXM856']					['META:ADENOSYLCOBINAMIDE-P']	['C06509']	['cpd03919']	['MNXM856']
519	adocbl_c	adocbl	c	Adenosylcobalamin	ADENOSYLCOBALAMIN	C00194	cpd00166	MNXM90703		iML1515			['META:ADENOSYLCOBALAMIN']	['C00194']	['cpd00166']	['MNXM90703']								
520	adocbl_e	adocbl	e	Adenosylcobalamin	ADENOSYLCOBALAMIN	C00194	cpd00166	MNXM90703		iML1515			['META:ADENOSYLCOBALAMIN']	['C00194']	['cpd00166']	['MNXM90703']								
521	adocbl_p	adocbl	p	Adenosylcobalamin	ADENOSYLCOBALAMIN	C00194	cpd00166	MNXM90703		iML1515			['META:ADENOSYLCOBALAMIN']	['C00194']	['cpd00166']	['MNXM90703']								
522	adocblhbi_c	adocblhbi					cpd15834	MNXM5602				iAF692											['cpd15834']	['MNXM5602']
523	adp_c	adp	c	ADP C10H12N5O10P2	ADP	C00008	cpd00008	MNXM7	ADP	iML1515	iYO844	iAF692	['META:ADP']	['C00008']	['cpd00008']	['MNXM7']	['META:ADP']	['C00008']	['cpd00008']	['MNXM7']	['META:ADP']	['C00008']	['cpd00008']	['MNXM7']
524	adpglc_c	adpglc	c	ADPglucose C16H23N5O15P2	ADP-D-GLUCOSE	C00498	cpd00387	MNXM561	ADP-D-GLUCOSE	iML1515	iYO844		['META:ADP-D-GLUCOSE']	['C00498']	['cpd00387']	['MNXM561']	['META:ADP-D-GLUCOSE']	['C00498']	['cpd00387']	['MNXM561']				
525	adphep_DD_c	adphep_DD	c	ADP-D-glycero-D-manno-heptose	ADP-D-GLYCERO-D-MANNO-HEPTOSE	C06397	cpd29671; cpd03830	MNXM1648		iML1515			['META:ADP-D-GLYCERO-D-MANNO-HEPTOSE']	['C06397']	['cpd03830', 'cpd29671']	['MNXM1648']								
526	adphep_LD_c	adphep_LD	c	ADP-L-glycero-D-manno-heptose	ADP-L-GLYCERO-D-MANNO-HEPTOSE	C06398	cpd03831	MNXM857		iML1515			['META:ADP-L-GLYCERO-D-MANNO-HEPTOSE']	['C06398']	['cpd03831']	['MNXM857']								
527	adprib_c	adprib	c	ADPribose C15H21N5O14P2	ADENOSINE_DIPHOSPHATE_RIBOSE	C01882; C00301	cpd01296; cpd00251	MNXM48596	ADENOSINE_DIPHOSPHATE_RIBOSE	iML1515	iYO844		['META:ADENOSINE_DIPHOSPHATE_RIBOSE']	['C00301', 'C01882']	['cpd01296', 'cpd00251']	['MNXM48596']	['META:ADENOSINE_DIPHOSPHATE_RIBOSE']	['C00301', 'C01882']	['cpd01296', 'cpd00251']	['MNXM48596']				
528	ag_c	ag	c	Silver	AG+	C06710	cpd04100	MNXM5928	AG+	iML1515			['META:AG+']	['C06710']	['cpd04100']	['MNXM5928']								
529	ag_e	ag	e	Silver	AG+	C06710	cpd04100	MNXM5928	AG+	iML1515			['META:AG+']	['C06710']	['cpd04100']	['MNXM5928']								
530	agdpcbi_c	agdpcbi	c	Adenosine-GDP-cobinamide	ADENOSYLCOBINAMIDE-GDP	C06510	cpd03920	MNXM1105	ADENOSYLCOBINAMIDE-GDP	iML1515		iAF692	['META:ADENOSYLCOBINAMIDE-GDP']	['C06510']	['cpd03920']	['MNXM1105']					['META:ADENOSYLCOBINAMIDE-GDP']	['C06510']	['cpd03920']	['MNXM1105']
531	agdpgpi_c	agdpgpi					cpd15835	MNXM7560				iAF692											['cpd15835']	['MNXM7560']
532	agm_c	agm	c	Agmatine	AGMATHINE	C00179	cpd00152	MNXM328	AGMATHINE	iML1515	iYO844	iAF692	['META:AGMATHINE']	['C00179']	['cpd00152']	['MNXM328']	['META:AGMATHINE']	['C00179']	['cpd00152']	['MNXM328']	['META:AGMATHINE']	['C00179']	['cpd00152']	['MNXM328']
533	agm_e	agm	e	Agmatine	AGMATHINE	C00179	cpd00152	MNXM328	AGMATHINE	iML1515			['META:AGMATHINE']	['C00179']	['cpd00152']	['MNXM328']								
534	agm_p	agm	p	Agmatine	AGMATHINE	C00179	cpd00152	MNXM328	AGMATHINE	iML1515			['META:AGMATHINE']	['C00179']	['cpd00152']	['MNXM328']								
535	ahcys_c	ahcys	c	S-Adenosyl-L-homocysteine	ADENOSYL-HOMO-CYS	C00021	cpd00019	MNXM19	ADENOSYL-HOMO-CYS	iML1515	iYO844	iAF692	['META:ADENOSYL-HOMO-CYS']	['C00021']	['cpd00019']	['MNXM19']	['META:ADENOSYL-HOMO-CYS']	['C00021']	['cpd00019']	['MNXM19']	['META:ADENOSYL-HOMO-CYS']	['C00021']	['cpd00019']	['MNXM19']
536	ahdt_c	ahdt	c	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	DIHYDRONEOPTERIN-P3	C04895	cpd02978	MNXM397	DIHYDRONEOPTERIN-P3	iML1515	iYO844	iAF692	['META:DIHYDRONEOPTERIN-P3']	['C04895']	['cpd02978']	['MNXM397']	['META:DIHYDRONEOPTERIN-P3']	['C04895']	['cpd02978']	['MNXM397']	['META:DIHYDRONEOPTERIN-P3']	['C04895']	['cpd02978']	['MNXM397']
